ID,CustomerAgeinmonths,Churn1Yes0No,CHIScoreMonth0,CHIScore01,SupportCasesMonth0,SupportCases01,SPMonth0,SP01,Logins01,BlogArticles01,Views01,DaysSinceLastLogin01
3138,9.0,0.0,27.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,30.0
3139,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0
3140,12.0,0.0,192.0,13.0,2.0,5.0,3.0,0.0,22.0,2.0,33.0,0.0
3141,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0
3142,12.0,0.0,102.0,15.0,0.0,1.0,0.0,3.0,28.0,0.0,419.0,0.0
3143,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,1.0
3144,12.0,1.0,34.0,33.0,1.0,1.0,3.0,3.0,2.0,0.0,0.0,31.0
3145,12.0,0.0,133.0,25.0,1.0,1.0,3.0,0.0,5.0,1.0,88.0,0.0
3146,12.0,0.0,135.0,13.0,1.0,0.0,3.0,0.0,42.0,3.0,52.0,1.0
3147,12.0,0.0,152.0,8.0,1.0,0.0,3.0,0.0,87.0,3.0,89.0,0.0
3148,10.0,0.0,155.0,14.0,2.0,3.0,3.5,0.7,9.0,0.0,5.0,0.0
3149,12.0,0.0,116.0,5.0,0.0,1.0,0.0,3.0,0.0,0.0,226.0,3.0
3150,12.0,0.0,161.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,253.0,3.0
3151,10.0,0.0,160.0,36.0,0.0,2.0,0.0,3.0,14.0,2.0,238.0,2.0
3152,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0
3153,12.0,0.0,69.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,11.0,12.0
3154,12.0,0.0,184.0,30.0,2.0,2.0,3.0,3.0,122.0,3.0,60.0,0.0
3155,12.0,0.0,75.0,1.0,0.0,0.0,0.0,0.0,7.0,1.0,0.0,1.0
3156,12.0,0.0,112.0,49.0,0.0,0.0,0.0,0.0,13.0,2.0,598.0,6.0
3157,11.0,0.0,96.0,15.0,0.0,0.0,0.0,0.0,15.0,1.0,13.0,2.0
3158,12.0,0.0,53.0,41.0,0.0,0.0,0.0,0.0,7.0,1.0,6.0,24.0
3159,11.0,0.0,187.0,20.0,2.0,2.0,3.0,3.0,11.0,1.0,22.0,1.0
3160,11.0,0.0,11.0,35.0,0.0,2.0,0.0,3.0,25.0,0.0,18.0,0.0
3161,12.0,0.0,214.0,3.0,1.0,1.0,3.0,3.0,4.0,1.0,145.0,0.0
3162,12.0,0.0,3.0,50.0,0.0,0.0,0.0,0.0,3.0,0.0,9.0,13.0
3163,11.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,31.0
3164,12.0,0.0,65.0,14.0,1.0,1.0,3.0,3.0,6.0,0.0,30.0,0.0
3165,12.0,0.0,77.0,52.0,0.0,0.0,0.0,0.0,84.0,0.0,37.0,5.0
3166,11.0,0.0,132.0,3.0,0.0,1.0,0.0,3.0,16.0,0.0,325.0,0.0
3167,12.0,0.0,138.0,32.0,1.0,0.0,3.0,0.0,28.0,2.0,279.0,1.0
3168,12.0,0.0,200.0,5.0,0.0,0.0,0.0,0.0,78.0,1.0,62.0,0.0
3169,9.0,0.0,131.0,6.0,7.0,2.0,2.9,0.1,1.0,2.0,0.0,1.0
3170,11.0,0.0,169.0,15.0,1.0,1.0,3.0,3.0,19.0,0.0,696.0,0.0
3171,8.0,0.0,195.0,29.0,2.0,2.0,3.0,3.0,76.0,5.0,239.0,12.0
3172,11.0,0.0,162.0,5.0,0.0,0.0,0.0,0.0,22.0,5.0,452.0,4.0
3173,11.0,0.0,68.0,37.0,0.0,0.0,0.0,0.0,20.0,2.0,6.0,8.0
3174,12.0,0.0,65.0,21.0,0.0,0.0,0.0,0.0,5.0,1.0,9.0,74.0
3175,10.0,0.0,147.0,9.0,0.0,0.0,0.0,0.0,21.0,1.0,679.0,3.0
3176,12.0,0.0,42.0,24.0,0.0,0.0,0.0,0.0,4.0,0.0,8.0,31.0
3177,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,31.0
3178,12.0,0.0,116.0,5.0,2.0,2.0,3.0,3.0,27.0,1.0,67.0,1.0
3179,12.0,0.0,89.0,46.0,0.0,1.0,0.0,2.0,76.0,1.0,50.0,0.0
3180,11.0,0.0,68.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,10.0
3181,11.0,0.0,128.0,10.0,7.0,5.0,3.0,0.0,16.0,0.0,24.0,9.0
3182,11.0,0.0,71.0,48.0,0.0,2.0,0.0,3.0,31.0,2.0,66.0,3.0
3183,10.0,0.0,156.0,4.0,0.0,0.0,0.0,0.0,14.0,5.0,223.0,1.0
3184,12.0,0.0,120.0,37.0,0.0,0.0,0.0,0.0,0.0,2.0,324.0,4.0
3185,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
3186,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0
3187,12.0,0.0,43.0,33.0,5.0,5.0,3.0,3.0,18.0,0.0,5.0,0.0
3188,11.0,0.0,87.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0
3189,12.0,0.0,133.0,9.0,1.0,1.0,3.0,0.0,47.0,0.0,33.0,1.0
3190,11.0,0.0,169.0,2.0,1.0,0.0,3.0,0.0,29.0,1.0,41.0,0.0
3191,12.0,0.0,265.0,5.0,3.0,7.0,3.3,0.4,296.0,4.0,1895.0,0.0
3192,12.0,0.0,159.0,31.0,0.0,0.0,0.0,0.0,7.0,3.0,1270.0,0.0
3193,10.0,0.0,156.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,667.0,1.0
3194,11.0,0.0,129.0,11.0,0.0,0.0,0.0,0.0,22.0,2.0,159.0,0.0
3195,9.0,0.0,120.0,11.0,0.0,0.0,0.0,0.0,10.0,6.0,44.0,0.0
3196,11.0,0.0,93.0,37.0,9.0,5.0,3.0,0.3,48.0,0.0,152.0,0.0
3197,12.0,0.0,117.0,36.0,0.0,0.0,0.0,0.0,5.0,1.0,29.0,0.0
3198,11.0,0.0,142.0,6.0,1.0,0.0,3.0,0.0,5.0,2.0,1.0,0.0
3199,11.0,0.0,196.0,1.0,0.0,0.0,0.0,0.0,8.0,2.0,966.0,0.0
3200,12.0,0.0,125.0,5.0,0.0,0.0,0.0,0.0,15.0,2.0,14.0,4.0
3201,12.0,1.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0
3202,11.0,0.0,29.0,1.0,0.0,1.0,0.0,3.0,3.0,0.0,0.0,15.0
3203,10.0,0.0,175.0,15.0,0.0,2.0,0.0,3.0,76.0,4.0,1.0,0.0
3204,12.0,0.0,156.0,10.0,2.0,2.0,2.5,2.5,9.0,0.0,6.0,0.0
3205,10.0,0.0,39.0,47.0,0.0,0.0,0.0,0.0,6.0,1.0,9.0,3.0
3206,12.0,0.0,126.0,10.0,0.0,0.0,0.0,0.0,27.0,1.0,4.0,5.0
3207,11.0,0.0,195.0,8.0,1.0,0.0,3.0,0.0,60.0,1.0,145.0,0.0
3208,12.0,0.0,177.0,4.0,0.0,0.0,0.0,0.0,100.0,2.0,62.0,0.0
3209,12.0,0.0,145.0,2.0,0.0,1.0,0.0,3.0,20.0,0.0,23.0,5.0
3210,10.0,0.0,77.0,10.0,1.0,1.0,3.0,3.0,14.0,0.0,3.0,5.0
3211,12.0,0.0,97.0,77.0,0.0,0.0,0.0,0.0,14.0,6.0,10.0,8.0
3212,11.0,0.0,80.0,34.0,1.0,1.0,4.0,4.0,3.0,1.0,8.0,2.0
3213,12.0,0.0,92.0,35.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,0.0
3214,12.0,0.0,80.0,1.0,0.0,0.0,0.0,0.0,7.0,0.0,55.0,0.0
3215,12.0,0.0,105.0,7.0,0.0,1.0,0.0,3.0,18.0,0.0,157.0,3.0
3216,12.0,0.0,95.0,21.0,0.0,0.0,0.0,0.0,3.0,0.0,27.0,5.0
3217,12.0,0.0,77.0,10.0,1.0,1.0,3.0,3.0,3.0,0.0,41.0,22.0
3218,8.0,0.0,92.0,18.0,0.0,0.0,0.0,0.0,10.0,0.0,78.0,5.0
3219,10.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,10.0
3220,12.0,0.0,135.0,53.0,0.0,0.0,0.0,0.0,110.0,0.0,437.0,0.0
3221,11.0,0.0,68.0,2.0,0.0,0.0,0.0,0.0,8.0,1.0,0.0,3.0
3222,12.0,0.0,41.0,76.0,1.0,1.0,3.0,0.0,2.0,1.0,39.0,25.0
3223,11.0,0.0,134.0,11.0,1.0,1.0,3.0,3.0,19.0,0.0,142.0,0.0
3224,12.0,0.0,195.0,15.0,1.0,1.0,3.0,3.0,24.0,0.0,377.0,0.0
3225,12.0,0.0,109.0,8.0,0.0,0.0,0.0,0.0,4.0,3.0,637.0,0.0
3226,12.0,0.0,30.0,49.0,0.0,0.0,0.0,0.0,7.0,0.0,6.0,1.0
3227,9.0,0.0,135.0,12.0,1.0,2.0,3.0,0.0,24.0,1.0,44.0,1.0
3228,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
3229,8.0,0.0,10.0,36.0,0.0,0.0,0.0,0.0,7.0,0.0,202.0,15.0
3230,12.0,0.0,157.0,32.0,0.0,0.0,0.0,0.0,64.0,4.0,9.0,2.0
3231,12.0,0.0,205.0,10.0,0.0,1.0,0.0,3.0,1.0,1.0,461.0,1.0
3232,12.0,0.0,96.0,9.0,0.0,0.0,0.0,0.0,7.0,0.0,584.0,14.0
3233,12.0,0.0,93.0,9.0,0.0,1.0,0.0,3.0,18.0,4.0,6520.0,2.0
3234,12.0,0.0,147.0,15.0,0.0,0.0,0.0,0.0,49.0,1.0,22.0,0.0
3235,11.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,31.0
3236,11.0,0.0,149.0,46.0,0.0,0.0,0.0,0.0,5.0,1.0,35.0,0.0
3237,12.0,0.0,7.0,10.0,0.0,0.0,0.0,0.0,2.0,0.0,6.0,16.0
3238,11.0,0.0,118.0,51.0,0.0,0.0,0.0,0.0,47.0,0.0,1032.0,4.0
3239,8.0,0.0,76.0,10.0,0.0,0.0,0.0,0.0,12.0,0.0,73.0,7.0
3240,9.0,0.0,24.0,10.0,3.0,3.0,3.0,3.0,11.0,0.0,4.0,23.0
3241,10.0,0.0,118.0,13.0,0.0,1.0,0.0,3.0,12.0,4.0,45.0,0.0
3242,12.0,0.0,186.0,2.0,0.0,2.0,0.0,3.0,68.0,1.0,683.0,0.0
3243,12.0,0.0,133.0,49.0,0.0,0.0,0.0,0.0,13.0,1.0,64.0,0.0
3244,11.0,0.0,178.0,1.0,3.0,0.0,3.0,0.0,33.0,1.0,178.0,0.0
3245,12.0,0.0,71.0,4.0,0.0,0.0,0.0,0.0,4.0,0.0,22.0,11.0
3246,11.0,0.0,217.0,13.0,7.0,2.0,3.0,0.0,0.0,1.0,115.0,0.0
3247,10.0,0.0,93.0,5.0,0.0,0.0,0.0,0.0,19.0,0.0,13.0,7.0
3248,11.0,0.0,132.0,8.0,1.0,0.0,3.0,0.0,43.0,5.0,117.0,0.0
3249,10.0,0.0,112.0,3.0,1.0,0.0,3.0,0.0,52.0,0.0,13.0,0.0
3250,12.0,0.0,155.0,1.0,0.0,0.0,0.0,0.0,20.0,1.0,408.0,1.0
3251,11.0,0.0,140.0,58.0,1.0,1.0,3.0,3.0,92.0,12.0,14.0,1.0
3252,11.0,0.0,123.0,57.0,1.0,1.0,3.0,3.0,32.0,2.0,146.0,8.0
3253,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,15.0
3254,10.0,0.0,66.0,1.0,1.0,1.0,3.0,3.0,3.0,1.0,3.0,51.0
3255,11.0,0.0,182.0,6.0,4.0,3.0,3.0,0.0,68.0,1.0,432.0,15.0
3256,11.0,1.0,48.0,11.0,0.0,1.0,0.0,0.0,33.0,1.0,15.0,8.0
3257,11.0,0.0,26.0,10.0,0.0,0.0,0.0,0.0,18.0,0.0,2.0,127.0
3258,12.0,0.0,196.0,6.0,3.0,3.0,3.0,3.0,71.0,1.0,12975.0,0.0
3259,12.0,0.0,107.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,53.0,31.0
3260,12.0,0.0,183.0,45.0,0.0,0.0,0.0,0.0,30.0,2.0,174.0,0.0
3261,11.0,0.0,124.0,2.0,5.0,4.0,3.0,0.0,42.0,0.0,353.0,6.0
3262,12.0,0.0,136.0,10.0,0.0,0.0,0.0,0.0,44.0,1.0,226.0,1.0
3263,12.0,0.0,0.0,46.0,0.0,0.0,0.0,0.0,6.0,0.0,13927.0,1.0
3264,12.0,0.0,111.0,62.0,1.0,1.0,3.0,3.0,36.0,2.0,15.0,38.0
3265,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,31.0
3266,12.0,0.0,19.0,42.0,0.0,0.0,0.0,0.0,2.0,0.0,42.0,4.0
3267,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,30.0
3268,12.0,0.0,168.0,1.0,0.0,0.0,0.0,0.0,93.0,1.0,0.0,1.0
3269,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0
3270,11.0,0.0,177.0,15.0,1.0,0.0,3.0,0.0,49.0,3.0,14.0,1.0
3271,12.0,0.0,105.0,68.0,1.0,1.0,2.0,2.0,8.0,1.0,1077.0,3.0
3272,10.0,0.0,42.0,24.0,0.0,0.0,0.0,0.0,22.0,0.0,13.0,1.0
3273,11.0,0.0,73.0,2.0,0.0,0.0,0.0,0.0,20.0,0.0,50.0,38.0
3274,12.0,0.0,170.0,32.0,0.0,1.0,0.0,3.0,8.0,5.0,204.0,0.0
3275,12.0,0.0,129.0,1.0,0.0,0.0,0.0,0.0,17.0,1.0,32.0,0.0
3276,12.0,0.0,117.0,1.0,0.0,0.0,0.0,0.0,3.0,6.0,1467.0,3.0
3277,12.0,0.0,83.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,13.0,4.0
3278,11.0,0.0,254.0,6.0,6.0,2.0,3.0,0.0,47.0,4.0,10431.0,0.0
3279,11.0,0.0,125.0,2.0,1.0,0.0,3.0,0.0,104.0,0.0,0.0,0.0
3280,11.0,0.0,104.0,15.0,2.0,1.0,2.5,0.5,4.0,1.0,0.0,2.0
3281,12.0,0.0,135.0,20.0,1.0,1.0,3.0,3.0,30.0,0.0,60.0,0.0
3282,6.0,0.0,144.0,31.0,0.0,3.0,0.0,2.7,35.0,1.0,100.0,0.0
3283,12.0,0.0,122.0,6.0,0.0,0.0,0.0,0.0,6.0,0.0,244.0,6.0
3284,10.0,0.0,40.0,3.0,1.0,1.0,3.0,3.0,7.0,0.0,0.0,3.0
3285,7.0,0.0,113.0,0.0,0.0,0.0,0.0,0.0,23.0,1.0,636.0,0.0
3286,12.0,0.0,94.0,62.0,0.0,0.0,0.0,0.0,7.0,1.0,33.0,2.0
3287,12.0,0.0,129.0,22.0,0.0,0.0,0.0,0.0,3.0,3.0,260.0,3.0
3288,11.0,0.0,58.0,55.0,0.0,5.0,0.0,3.0,112.0,1.0,1.0,2.0
3289,11.0,0.0,74.0,12.0,0.0,0.0,0.0,0.0,3.0,0.0,148.0,2.0
3290,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0
3291,12.0,0.0,184.0,4.0,1.0,1.0,3.0,3.0,32.0,2.0,10.0,4.0
3292,11.0,0.0,79.0,52.0,0.0,2.0,0.0,2.0,5.0,1.0,89.0,4.0
3293,12.0,0.0,52.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,110.0
3294,11.0,0.0,10.0,10.0,2.0,2.0,3.0,3.0,4.0,0.0,14.0,31.0
3295,12.0,0.0,197.0,6.0,1.0,5.0,3.0,0.0,4.0,1.0,229.0,4.0
3296,11.0,0.0,19.0,11.0,0.0,0.0,0.0,0.0,6.0,0.0,2.0,46.0
3297,11.0,0.0,88.0,21.0,0.0,0.0,0.0,0.0,72.0,0.0,76.0,9.0
3298,11.0,0.0,20.0,50.0,0.0,0.0,0.0,0.0,6.0,0.0,122.0,1.0
3299,11.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0
3300,11.0,0.0,105.0,39.0,0.0,1.0,0.0,3.0,10.0,1.0,188.0,0.0
3301,12.0,0.0,41.0,19.0,0.0,0.0,0.0,0.0,4.0,0.0,23.0,31.0
3302,12.0,0.0,86.0,10.0,0.0,0.0,0.0,0.0,19.0,0.0,11.0,2.0
3303,11.0,0.0,103.0,59.0,1.0,1.0,3.0,0.0,20.0,1.0,285.0,0.0
3304,12.0,0.0,129.0,6.0,2.0,2.0,3.0,0.0,64.0,4.0,177.0,0.0
3305,7.0,0.0,153.0,14.0,0.0,0.0,0.0,0.0,15.0,3.0,822.0,1.0
3306,6.0,0.0,62.0,35.0,2.0,2.0,3.0,3.0,4.0,2.0,4.0,0.0
3307,12.0,0.0,135.0,35.0,0.0,3.0,0.0,3.0,20.0,1.0,169.0,4.0
3308,8.0,0.0,31.0,55.0,0.0,0.0,0.0,0.0,4.0,0.0,190.0,0.0
3309,11.0,0.0,137.0,5.0,0.0,0.0,0.0,0.0,55.0,0.0,694.0,2.0
3310,11.0,0.0,118.0,3.0,0.0,1.0,0.0,3.0,45.0,1.0,134.0,11.0
3311,9.0,0.0,168.0,43.0,1.0,1.0,3.0,3.0,73.0,1.0,60.0,0.0
3312,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0
3313,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0
3314,11.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,30.0
3315,12.0,0.0,56.0,21.0,0.0,1.0,0.0,3.0,20.0,0.0,458.0,10.0
3316,11.0,0.0,43.0,15.0,0.0,0.0,0.0,0.0,6.0,0.0,7.0,31.0
3317,11.0,1.0,38.0,66.0,0.0,0.0,0.0,0.0,11.0,1.0,23.0,0.0
3318,11.0,0.0,100.0,10.0,0.0,0.0,0.0,0.0,48.0,0.0,6.0,6.0
3319,11.0,0.0,4.0,1.0,0.0,2.0,0.0,2.5,12.0,0.0,0.0,3.0
3320,11.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,31.0
3321,10.0,0.0,110.0,15.0,0.0,0.0,0.0,0.0,11.0,0.0,81.0,10.0
3322,11.0,0.0,189.0,10.0,0.0,0.0,0.0,0.0,31.0,0.0,5687.0,0.0
3323,12.0,0.0,82.0,45.0,1.0,1.0,3.0,3.0,39.0,0.0,27.0,0.0
3324,12.0,0.0,35.0,73.0,0.0,0.0,0.0,0.0,9.0,3.0,232.0,28.0
3325,11.0,0.0,140.0,8.0,0.0,0.0,0.0,0.0,23.0,1.0,24.0,2.0
3326,11.0,0.0,106.0,59.0,0.0,0.0,0.0,0.0,11.0,2.0,64.0,4.0
3327,12.0,0.0,109.0,1.0,0.0,1.0,0.0,3.0,11.0,1.0,277.0,4.0
3328,12.0,0.0,65.0,4.0,0.0,0.0,0.0,0.0,23.0,2.0,14.0,5.0
3329,10.0,0.0,246.0,26.0,2.0,1.0,2.0,1.0,235.0,1.0,1224.0,0.0
3330,12.0,0.0,38.0,10.0,0.0,1.0,0.0,3.0,4.0,0.0,43.0,20.0
3331,12.0,0.0,106.0,33.0,0.0,1.0,0.0,3.0,2.0,4.0,8.0,1.0
3332,8.0,0.0,56.0,5.0,1.0,1.0,3.0,3.0,22.0,0.0,0.0,3.0
3333,11.0,0.0,0.0,52.0,0.0,0.0,0.0,0.0,5.0,4.0,7.0,57.0
3334,11.0,0.0,69.0,37.0,0.0,0.0,0.0,0.0,5.0,1.0,96.0,1.0
3335,11.0,0.0,123.0,10.0,1.0,0.0,3.0,0.0,4.0,0.0,224.0,6.0
3336,12.0,0.0,135.0,16.0,1.0,1.0,3.0,3.0,4.0,2.0,62.0,1.0
3337,11.0,0.0,127.0,12.0,4.0,1.0,3.0,0.0,14.0,20.0,27.0,0.0
3338,10.0,0.0,41.0,25.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,19.0
3339,11.0,0.0,169.0,15.0,2.0,0.0,3.0,0.5,58.0,4.0,287.0,0.0
3340,10.0,1.0,15.0,105.0,0.0,0.0,0.0,0.0,50.0,1.0,44.0,0.0
3341,9.0,0.0,168.0,2.0,1.0,1.0,3.0,3.0,33.0,2.0,393.0,0.0
3342,11.0,0.0,32.0,56.0,0.0,4.0,0.0,3.0,26.0,3.0,9.0,0.0
3343,12.0,0.0,14.0,14.0,3.0,3.0,3.0,3.0,12.0,0.0,0.0,31.0
3344,3.0,0.0,51.0,51.0,0.0,0.0,0.0,0.0,142.0,0.0,0.0,0.0
3345,11.0,0.0,144.0,27.0,5.0,3.0,3.0,0.0,103.0,8.0,167.0,2.0
3346,9.0,0.0,110.0,10.0,0.0,0.0,0.0,0.0,14.0,0.0,281.0,3.0
3347,11.0,0.0,50.0,30.0,0.0,0.0,0.0,0.0,2.0,0.0,11.0,3.0
3348,9.0,0.0,57.0,12.0,0.0,0.0,0.0,0.0,6.0,0.0,53.0,31.0
3349,11.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0
3350,11.0,0.0,15.0,16.0,0.0,0.0,0.0,0.0,5.0,0.0,15.0,9.0
3351,11.0,0.0,187.0,2.0,4.0,3.0,3.0,0.0,7.0,0.0,445.0,0.0
3352,12.0,0.0,54.0,35.0,0.0,0.0,0.0,0.0,1.0,1.0,38.0,11.0
3353,11.0,0.0,147.0,4.0,0.0,0.0,0.0,0.0,21.0,4.0,166.0,0.0
3354,12.0,0.0,107.0,40.0,1.0,1.0,3.0,3.0,60.0,0.0,2.0,0.0
3355,11.0,0.0,55.0,10.0,0.0,0.0,0.0,0.0,9.0,0.0,11.0,0.0
3356,10.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,17.0
3357,11.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,1.0,0.0,38.0,5.0
3358,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3359,11.0,0.0,94.0,45.0,0.0,0.0,0.0,0.0,1.0,1.0,23.0,10.0
3360,12.0,0.0,135.0,15.0,0.0,0.0,0.0,0.0,2.0,0.0,27.0,4.0
3361,11.0,0.0,103.0,4.0,0.0,0.0,0.0,0.0,6.0,0.0,3597.0,5.0
3362,11.0,0.0,101.0,40.0,1.0,1.0,3.0,3.0,0.0,0.0,2108.0,0.0
3363,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0
3364,10.0,0.0,125.0,5.0,0.0,1.0,0.0,3.0,24.0,0.0,1.0,0.0
3365,8.0,0.0,195.0,14.0,0.0,8.0,0.0,3.0,67.0,1.0,58.0,0.0
3366,11.0,0.0,87.0,16.0,2.0,2.0,3.0,3.0,45.0,1.0,8.0,9.0
3367,10.0,0.0,115.0,48.0,0.0,2.0,0.0,3.0,20.0,2.0,62.0,0.0
3368,11.0,0.0,142.0,42.0,0.0,0.0,0.0,0.0,16.0,1.0,176.0,13.0
3369,11.0,0.0,137.0,2.0,0.0,0.0,0.0,0.0,20.0,1.0,165.0,0.0
3370,11.0,0.0,165.0,14.0,0.0,1.0,0.0,2.0,42.0,0.0,1123.0,0.0
3371,11.0,0.0,69.0,4.0,0.0,0.0,0.0,0.0,2.0,0.0,189.0,31.0
3372,7.0,0.0,45.0,36.0,1.0,0.0,3.0,0.0,5.0,1.0,10.0,1.0
3373,11.0,0.0,127.0,6.0,1.0,1.0,3.0,3.0,14.0,2.0,157.0,0.0
3374,11.0,0.0,144.0,10.0,0.0,0.0,0.0,0.0,25.0,1.0,140.0,2.0
3375,7.0,0.0,201.0,0.0,0.0,1.0,0.0,3.0,82.0,2.0,2495.0,0.0
3376,11.0,0.0,166.0,1.0,0.0,0.0,0.0,0.0,23.0,1.0,1384.0,0.0
3377,11.0,0.0,50.0,26.0,0.0,0.0,0.0,0.0,1.0,0.0,8.0,16.0
3378,11.0,0.0,109.0,25.0,4.0,0.0,3.0,0.0,16.0,1.0,46.0,5.0
3379,11.0,0.0,225.0,1.0,1.0,1.0,2.0,0.5,16.0,2.0,5780.0,3.0
3380,11.0,0.0,128.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,2284.0,0.0
3381,11.0,0.0,95.0,28.0,0.0,0.0,0.0,0.0,15.0,2.0,14.0,1.0
3382,11.0,0.0,179.0,21.0,0.0,0.0,0.0,0.0,68.0,4.0,31215.0,0.0
3383,11.0,0.0,99.0,16.0,1.0,1.0,3.0,3.0,62.0,2.0,39.0,0.0
3384,11.0,0.0,198.0,34.0,0.0,5.0,0.0,3.0,31.0,8.0,321.0,0.0
3385,11.0,0.0,155.0,0.0,5.0,2.0,3.0,0.0,26.0,0.0,10015.0,0.0
3386,11.0,0.0,43.0,14.0,0.0,0.0,0.0,0.0,37.0,0.0,4.0,5.0
3387,11.0,0.0,210.0,0.0,0.0,1.0,0.0,3.0,51.0,1.0,6703.0,1.0
3388,10.0,0.0,105.0,9.0,0.0,0.0,0.0,0.0,3.0,0.0,1229.0,5.0
3389,10.0,0.0,115.0,23.0,0.0,0.0,0.0,0.0,18.0,0.0,22.0,15.0
3390,11.0,0.0,255.0,0.0,1.0,5.0,3.0,0.0,353.0,3.0,8914.0,0.0
3391,11.0,0.0,109.0,41.0,1.0,1.0,4.0,4.0,15.0,4.0,81.0,2.0
3392,11.0,0.0,132.0,4.0,5.0,4.0,2.8,0.8,38.0,0.0,32.0,3.0
3393,11.0,0.0,124.0,65.0,4.0,1.0,3.0,0.0,106.0,1.0,0.0,1.0
3394,10.0,0.0,77.0,2.0,1.0,0.0,3.0,0.0,2.0,0.0,291.0,9.0
3395,11.0,0.0,184.0,44.0,2.0,2.0,3.0,3.0,24.0,1.0,69.0,1.0
3396,11.0,0.0,130.0,0.0,2.0,2.0,3.0,3.0,46.0,0.0,170.0,0.0
3397,9.0,0.0,103.0,13.0,0.0,1.0,0.0,3.0,6.0,1.0,11.0,8.0
3398,10.0,0.0,125.0,62.0,1.0,1.0,3.0,3.0,22.0,1.0,84.0,8.0
3399,11.0,0.0,86.0,63.0,4.0,4.0,2.5,2.5,153.0,0.0,26.0,14.0
3400,11.0,0.0,118.0,10.0,0.0,0.0,0.0,0.0,40.0,1.0,35.0,1.0
3401,10.0,0.0,133.0,10.0,0.0,5.0,0.0,3.0,1.0,1.0,18.0,3.0
3402,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
3403,11.0,0.0,205.0,7.0,13.0,2.0,3.0,0.0,111.0,2.0,232.0,2.0
3404,11.0,0.0,155.0,46.0,0.0,1.0,0.0,3.0,18.0,2.0,2.0,0.0
3405,11.0,0.0,133.0,3.0,2.0,1.0,3.0,0.0,6.0,0.0,113.0,0.0
3406,11.0,0.0,154.0,16.0,0.0,1.0,0.0,3.0,41.0,1.0,741.0,0.0
3407,5.0,0.0,178.0,52.0,1.0,0.0,3.0,0.0,11.0,1.0,62.0,9.0
3408,11.0,0.0,214.0,0.0,0.0,0.0,0.0,0.0,102.0,0.0,4471.0,0.0
3409,9.0,0.0,145.0,9.0,1.0,1.0,3.0,3.0,58.0,4.0,259.0,0.0
